C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2017/07/08,02:15:00,0000000285202929,,0000000285202674
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2017/06/23 10:00:00",1,TAS1,20,1301.06,1952.78,0,-5.21,1100.38,0,-200.69,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,121.19,,,,,,,,111.99,,,,,,,,90.72,,,,,,"2017/06/23 09:55:04",1308.21,1301.06,,3.75,,,,25.59,,,,,,,,,,,,,,,,,,,149.59,1450.65,161.78
D,TRADING,REGIONSUM,4,"2017/06/23 10:00:00",1,VIC1,20,6085.92,8894.52,0,-21.58,6070.52,0,-15.4,0,,,110,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 09:55:04",6107.93,6089.06,,30,,,,30,,,,,,,,,,,,,,,,,,,217.04,6306.10,439.52
D,TRADING,REGIONSUM,4,"2017/06/23 10:30:00",1,NSW1,21,9572.52,13116.58,0,-27.43,9017.65,0,-554.88,0,,,59.17,,,,,,,,0.44,,,,,,,,0.44,,,,,,,,251.61,,,,,,,,124.26,,,,,,,,155.68,,,,,,"2017/06/23 10:25:04",9631.72,9592.13,,72.5,,,,54,,,,,,,,,,,,,,,,,,,78.85,9670.98,283.58
D,TRADING,REGIONSUM,4,"2017/06/23 10:30:00",1,QLD1,21,6033.72,10401,0,17.7,6851.52,0,817.79,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 10:25:04",6028.22,6046.44,,23.75,,,,36,,,,,,,,,,,,,,,,,,,134.73,6181.17,0
D,TRADING,REGIONSUM,4,"2017/06/23 10:30:00",1,SA1,21,1524.49,2905.19,0,-7.82,1442.48,0,-82.01,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,40,,,,,,,,28.57,,,,,,,,18.2,,,,,,"2017/06/23 10:25:04",1539.29,1524.79,,0,,,,0,,,,,,,,,,,,,,,,,,,71.78,1596.57,597.52
D,TRADING,REGIONSUM,4,"2017/06/23 10:30:00",1,TAS1,21,1273.67,1953.39,0,-4.35,1052.67,0,-221.01,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,154.38,,,,,,,,114.79,,,,,,,,91.94,,,,,,"2017/06/23 10:25:04",1278.42,1273.67,,0,,,,10,,,,,,,,,,,,,,,,,,,140.37,1414.04,162.39
D,TRADING,REGIONSUM,4,"2017/06/23 10:30:00",1,VIC1,21,5938.91,8900.56,0,-19.64,6016.73,0,77.82,0,,,105.06,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 10:25:04",5957.59,5944,,31.46,,,,30,,,,,,,,,,,,,,,,,,,192.29,6136.29,411.56
D,TRADING,REGIONSUM,4,"2017/06/23 11:00:00",1,NSW1,22,9357.89,13144.36,0,-20.12,8781.84,0,-576.04,0,,,60.59,,,,,,,,6.37,,,,,,,,6.37,,,,,,,,241,,,,,,,,124,,,,,,,,159.38,,,,,,"2017/06/23 10:55:04",9413.11,9381.01,,72.5,,,,54,,,,,,,,,,,,,,,,,,,85.9,9466.91,316.03
D,TRADING,REGIONSUM,4,"2017/06/23 11:00:00",1,QLD1,22,5913.73,10370,0,9.47,6780.25,0,866.52,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 10:55:04",5915.91,5929.3,,22.46,,,,36,,,,,,,,,,,,,,,,,,,140.1,6069.40,0
D,TRADING,REGIONSUM,4,"2017/06/23 11:00:00",1,SA1,22,1479.47,2991.5,0,-5.47,1460.69,0,-18.78,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,40,,,,,,,,28.65,,,,,,,,19.2,,,,,,"2017/06/23 10:55:04",1490.23,1479.45,,0,,,,0,,,,,,,,,,,,,,,,,,,63.7,1543.15,677.5
D,TRADING,REGIONSUM,4,"2017/06/23 11:00:00",1,TAS1,22,1239.24,1955.55,0,-2.38,915.1,0,-324.14,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,166.74,,,,,,,,119.61,,,,,,,,95.69,,,,,,"2017/06/23 10:55:04",1247.35,1239.24,,0,,,,10,,,,,,,,,,,,,,,,,,,140.58,1379.82,164.55
D,TRADING,REGIONSUM,4,"2017/06/23 11:00:00",1,VIC1,22,5789.62,8910.58,0,-21.35,5888.94,0,99.32,0,,,106.86,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 10:55:04",5824.04,5797.82,,32,,,,30,,,,,,,,,,,,,,,,,,,178.08,5975.90,421.58
D,TRADING,REGIONSUM,4,"2017/06/23 11:30:00",1,NSW1,23,9174.34,13173.87,0,-22.61,8566.26,0,-608.09,0,,,69.83,,,,,,,,11.98,,,,,,,,11.98,,,,,,,,246.33,,,,,,,,154.87,,,,,,,,180.74,,,,,,"2017/06/23 11:25:04",9241.34,9202.77,,72.31,,,,53.83,,,,,,,,,,,,,,,,,,,96.94,9299.71,348.87
D,TRADING,REGIONSUM,4,"2017/06/23 11:30:00",1,QLD1,23,5826.25,10354,0,9.79,6762.28,0,936.03,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,28,,,,,,,,30,,,,,,,,30,,,,,,"2017/06/23 11:25:04",5837.35,5846.2,,17.69,,,,33.67,,,,,,,,,,,,,,,,,,,136.58,5982.78,0
D,TRADING,REGIONSUM,4,"2017/06/23 11:30:00",1,SA1,23,1418.16,3099.65,0,-3.66,1437.64,0,19.49,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 11:25:04",1427.1,1418.08,,0,,,,0,,,,,,,,,,,,,,,,,,,41.23,1459.31,785.65
D,TRADING,REGIONSUM,4,"2017/06/23 11:30:00",1,TAS1,23,1228.35,1956.3,0,-3.73,916.57,0,-311.79,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,219.28,,,,,,,,122.13,,,,,,,,98.26,,,,,,"2017/06/23 11:25:04",1233.72,1228.35,,0,,,,10,,,,,,,,,,,,,,,,,,,143.19,1371.54,165.3
D,TRADING,REGIONSUM,4,"2017/06/23 11:30:00",1,VIC1,23,5665.24,8904.27,0,-20.79,5685.9,0,20.66,0,,,106.67,,,,,,,,1.68,,,,,,,,1.68,,,,,,,,24,,,,,,,,57.33,,,,,,,,55.33,,,,,,"2017/06/23 11:25:04",5700.78,5673.25,,30,,,,32.5,,,,,,,,,,,,,,,,,,,188.34,5861.59,441.94
D,TRADING,REGIONSUM,4,"2017/06/23 12:00:00",1,NSW1,24,9080.96,13153.67,0,-16.01,8454.49,0,-626.48,0,,,79.09,,,,,,,,12,,,,,,,,12,,,,,,,,246,,,,,,,,151.37,,,,,,,,175.15,,,,,,"2017/06/23 11:55:03",9134.15,9109.22,,72.19,,,,53.83,,,,,,,,,,,,,,,,,,,106.05,9215.27,330.67
D,TRADING,REGIONSUM,4,"2017/06/23 12:00:00",1,QLD1,24,5766.44,10197,0,5.64,6710.76,0,944.32,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,28,,,,,,,,30,,,,,,,,30,,,,,,"2017/06/23 11:55:03",5788.31,5786.95,,17.81,,,,31.17,,,,,,,,,,,,,,,,,,,136.18,5923.13,0
D,TRADING,REGIONSUM,4,"2017/06/23 12:00:00",1,SA1,24,1453.78,3137.47,0,-0.35,1475.47,0,21.7,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 11:55:03",1454.02,1453.75,,0,,,,0,,,,,,,,,,,,,,,,,,,52.23,1505.98,824.47
D,TRADING,REGIONSUM,4,"2017/06/23 12:00:00",1,TAS1,24,1230.26,1956.56,0,-3.73,912.44,0,-317.82,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,221.04,,,,,,,,122.39,,,,,,,,100.6,,,,,,"2017/06/23 11:55:03",1233.85,1230.26,,0,,,,10,,,,,,,,,,,,,,,,,,,148.53,1378.79,165.56
D,TRADING,REGIONSUM,4,"2017/06/23 12:00:00",1,VIC1,24,5573.62,8886.41,0,-13.07,5608.64,0,35.02,0,,,98.33,,,,,,,,4.58,,,,,,,,4.58,,,,,,,,24,,,,,,,,64,,,,,,,,62,,,,,,"2017/06/23 11:55:03",5594.34,5581.62,,30,,,,35,,,,,,,,,,,,,,,,,,,173.11,5754.73,437.41
D,TRADING,REGIONSUM,4,"2017/06/23 12:30:00",1,NSW1,25,8885.86,13211.38,0,-22.28,8195.73,0,-690.13,0,,,88.09,,,,,,,,12,,,,,,,,12,,,,,,,,251.22,,,,,,,,146.14,,,,,,,,172.99,,,,,,"2017/06/23 12:25:04",8933.62,8904.37,,84.27,,,,62,,,,,,,,,,,,,,,,,,,132.83,9037.20,370.38
D,TRADING,REGIONSUM,4,"2017/06/23 12:30:00",1,QLD1,25,5707.61,10195,0,-6.68,6564.19,0,856.57,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 12:25:04",5745.31,5723.22,,5.73,,,,23,,,,,,,,,,,,,,,,,,,141,5864.22,0
D,TRADING,REGIONSUM,4,"2017/06/23 12:30:00",1,SA1,25,1387.18,3204,0,-2.97,1528.41,0,141.23,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 12:25:04",1394.62,1387.94,,0,,,,0,,,,,,,,,,,,,,,,,,,57.26,1445.20,891
D,TRADING,REGIONSUM,4,"2017/06/23 12:30:00",1,TAS1,25,1190.24,1956.5,0,-2.24,913.29,0,-276.95,0,,,4.56,,,,,,,,0,,,,,,,,0,,,,,,,,200.81,,,,,,,,124.25,,,,,,,,99.4,,,,,,"2017/06/23 12:25:04",1192.22,1190.24,,0,,,,10,,,,,,,,,,,,,,,,,,,148.23,1338.47,165.5
D,TRADING,REGIONSUM,4,"2017/06/23 12:30:00",1,VIC1,25,5499.4,8873.07,0,-10.05,5509.59,0,10.19,0,,,86.67,,,,,,,,12.18,,,,,,,,12.18,,,,,,,,22.83,,,,,,,,61.9,,,,,,,,59.9,,,,,,"2017/06/23 12:25:04",5529.1,5505.43,,30,,,,35,,,,,,,,,,,,,,,,,,,152.59,5658.02,452.41
D,TRADING,REGIONSUM,4,"2017/06/23 13:00:00",1,NSW1,26,8781.17,13226.03,0,-25.43,7991.6,0,-789.58,0,,,90.18,,,,,,,,12,,,,,,,,12,,,,,,,,249.62,,,,,,,,149.48,,,,,,,,176.39,,,,,,"2017/06/23 12:55:03",8829.67,8791.23,,82.6,,,,60.67,,,,,,,,,,,,,,,,,,,140.2,8931.43,387.03
D,TRADING,REGIONSUM,4,"2017/06/23 13:00:00",1,QLD1,26,5763.22,10194,0,-12.93,6524.84,0,761.63,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 12:55:03",5787.23,5773.63,,7.4,,,,24.33,,,,,,,,,,,,,,,,,,,138.88,5912.51,0
D,TRADING,REGIONSUM,4,"2017/06/23 13:00:00",1,SA1,26,1318.69,3309.26,0,-7.12,1591.59,0,272.9,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 12:55:03",1329.16,1321.95,,0,,,,0,,,,,,,,,,,,,,,,,,,71.25,1393.20,947.26
D,TRADING,REGIONSUM,4,"2017/06/23 13:00:00",1,TAS1,26,1177.78,1956.54,0,-1.79,909.37,0,-268.41,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,204.88,,,,,,,,124.57,,,,,,,,99.65,,,,,,"2017/06/23 12:55:03",1179.89,1177.78,,0,,,,10,,,,,,,,,,,,,,,,,,,155.24,1333.02,165.54
D,TRADING,REGIONSUM,4,"2017/06/23 13:00:00",1,VIC1,26,5430,8887.28,0,-13.76,5488.55,0,58.55,0,,,90,,,,,,,,15.2,,,,,,,,15.2,,,,,,,,24,,,,,,,,64,,,,,,,,62,,,,,,"2017/06/23 12:55:03",5447.72,5441.37,,30,,,,35,,,,,,,,,,,,,,,,,,,173.04,5614.41,458.28
D,TRADING,REGIONSUM,4,"2017/06/23 13:30:00",1,NSW1,27,8669.4,13221.12,0,-27.53,7909.68,0,-759.72,0,,,87.35,,,,,,,,12,,,,,,,,12,,,,,,,,248.52,,,,,,,,153.07,,,,,,,,179.64,,,,,,"2017/06/23 13:25:03",8712.84,8678.23,,68.63,,,,53,,,,,,,,,,,,,,,,,,,147.05,8825.28,384.12
D,TRADING,REGIONSUM,4,"2017/06/23 13:30:00",1,QLD1,27,5786.52,10193,0,-17.24,6525.12,0,738.61,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 13:25:03",5812.13,5795.66,,19.7,,,,32.38,,,,,,,,,,,,,,,,,,,141.86,5937.52,0
D,TRADING,REGIONSUM,4,"2017/06/23 13:30:00",1,SA1,27,1310.77,3367.8,0,-2.4,1624.8,0,314.02,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 13:25:03",1309.76,1314.88,,0,,,,0,,,,,,,,,,,,,,,,,,,80.33,1395.21,905.8
D,TRADING,REGIONSUM,4,"2017/06/23 13:30:00",1,TAS1,27,1178.25,2014.48,0,-1.51,911.36,0,-266.89,0,,,2.15,,,,,,,,0,,,,,,,,0,,,,,,,,201.88,,,,,,,,124.58,,,,,,,,100.12,,,,,,"2017/06/23 13:25:03",1181.49,1178.25,,1.67,,,,10,,,,,,,,,,,,,,,,,,,154.76,1333.01,165.48
D,TRADING,REGIONSUM,4,"2017/06/23 13:30:00",1,VIC1,27,5489.58,8914.38,0,3.99,5498.95,0,9.37,0,,,90.83,,,,,,,,15.71,,,,,,,,15.71,,,,,,,,24,,,,,,,,61,,,,,,,,58.89,,,,,,"2017/06/23 13:25:03",5495.53,5502.9,,30,,,,38.98,,,,,,,,,,,,,,,,,,,171.05,5673.95,438.38
D,TRADING,REGIONSUM,4,"2017/06/23 14:00:00",1,NSW1,28,8652.95,13248.28,0,-3.09,8065.46,0,-587.5,0,,,72,,,,,,,,12,,,,,,,,12,,,,,,,,240,,,,,,,,162.97,,,,,,,,189.95,,,,,,"2017/06/23 13:55:03",8676.43,8665.62,,56,,,,57.43,,,,,,,,,,,,,,,,,,,156.22,8821.84,411.28
D,TRADING,REGIONSUM,4,"2017/06/23 14:00:00",1,QLD1,28,5865.81,10369,0,-20.72,6613.64,0,747.82,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 13:55:03",5887.26,5875.11,,26.9,,,,57.5,,,,,,,,,,,,,,,,,,,136.5,6011.61,0
D,TRADING,REGIONSUM,4,"2017/06/23 14:00:00",1,SA1,28,1445.01,3326.87,0,6.23,1585.31,0,140.29,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 13:55:03",1438.32,1445.77,,0,,,,0,,,,,,,,,,,,,,,,,,,73.51,1519.28,865.87
D,TRADING,REGIONSUM,4,"2017/06/23 14:00:00",1,TAS1,28,1176.73,2014.57,0,-0.86,915.66,0,-261.07,0,,,15.45,,,,,,,,0,,,,,,,,0,,,,,,,,176.83,,,,,,,,124.92,,,,,,,,99.93,,,,,,"2017/06/23 13:55:03",1178.91,1176.73,,7.1,,,,10,,,,,,,,,,,,,,,,,,,153.18,1329.91,165.57
D,TRADING,REGIONSUM,4,"2017/06/23 14:00:00",1,VIC1,28,5568.23,8943.22,0,-8.25,5557.06,0,-11.17,0,,,91.67,,,,,,,,11.74,,,,,,,,11.74,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 13:55:03",5581.3,5573.89,,30,,,,38.97,,,,,,,,,,,,,,,,,,,160.99,5734.88,407.22
D,TRADING,REGIONSUM,4,"2017/06/23 14:30:00",1,NSW1,29,8566.61,13463.89,0,-15.48,8045.43,0,-521.18,0,,,72,,,,,,,,12,,,,,,,,12,,,,,,,,244.63,,,,,,,,163.99,,,,,,,,186.61,,,,,,"2017/06/23 14:25:03",8600.04,8580.56,,55,,,,57.3,,,,,,,,,,,,,,,,,,,154.55,8735.11,436.89
D,TRADING,REGIONSUM,4,"2017/06/23 14:30:00",1,QLD1,29,5976.94,10369,0,-15.78,6720.45,0,743.51,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 14:25:03",5987.71,5985.34,,27.83,,,,44.11,,,,,,,,,,,,,,,,,,,141.85,6127.19,0
D,TRADING,REGIONSUM,4,"2017/06/23 14:30:00",1,SA1,29,1405.72,3258.74,0,-3.19,1557.35,0,151.63,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 14:25:03",1407.67,1406.59,,0,,,,0,,,,,,,,,,,,,,,,,,,70.28,1476.87,795.74
D,TRADING,REGIONSUM,4,"2017/06/23 14:30:00",1,TAS1,29,1199.31,2014.79,0,-0.09,941.6,0,-257.71,0,,,18.77,,,,,,,,0,,,,,,,,0,,,,,,,,185.18,,,,,,,,123.56,,,,,,,,98.85,,,,,,"2017/06/23 14:25:03",1199.15,1199.31,,7.18,,,,10.83,,,,,,,,,,,,,,,,,,,157.51,1356.82,165.79
D,TRADING,REGIONSUM,4,"2017/06/23 14:30:00",1,VIC1,29,5567.32,8875.23,0,0.05,5481.45,0,-85.87,0,,,88.33,,,,,,,,10.99,,,,,,,,10.99,,,,,,,,22.33,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 14:25:03",5574.55,5574.47,,30,,,,36.67,,,,,,,,,,,,,,,,,,,175.48,5749.95,335.06
D,TRADING,REGIONSUM,4,"2017/06/23 15:00:00",1,NSW1,30,8458.59,13439.84,0,-8.8,8148.42,0,-310.18,0,,,87.71,,,,,,,,12,,,,,,,,12,,,,,,,,245,,,,,,,,161.5,,,,,,,,188.04,,,,,,"2017/06/23 14:55:03",8485.53,8478.62,,60.33,,,,54.75,,,,,,,,,,,,,,,,,,,159.35,8637.97,410.18
D,TRADING,REGIONSUM,4,"2017/06/23 15:00:00",1,QLD1,30,6031.22,10369,0,-24.08,6731.3,0,700.08,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 14:55:03",6059.85,6037.51,,26.33,,,,47.15,,,,,,,,,,,,,,,,,,,145.52,6183.03,0
D,TRADING,REGIONSUM,4,"2017/06/23 15:00:00",1,SA1,30,1382.02,3160.4,0,-2.01,1491.67,0,109.65,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 14:55:03",1388.59,1382.41,,0,,,,0,,,,,,,,,,,,,,,,,,,55.26,1437.67,698.4
D,TRADING,REGIONSUM,4,"2017/06/23 15:00:00",1,TAS1,30,1212.49,2014.96,0,-0.37,921.79,0,-290.7,0,,,5.49,,,,,,,,0,,,,,,,,0,,,,,,,,183.06,,,,,,,,122.68,,,,,,,,98.15,,,,,,"2017/06/23 14:55:03",1213.93,1212.49,,3.33,,,,11,,,,,,,,,,,,,,,,,,,159.28,1371.77,165.96
D,TRADING,REGIONSUM,4,"2017/06/23 15:00:00",1,VIC1,30,5650.36,8885.54,0,5.44,5479.54,0,-170.81,0,,,85.83,,,,,,,,10.24,,,,,,,,10.24,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 14:55:03",5658.79,5661.69,,30,,,,37.5,,,,,,,,,,,,,,,,,,,189.12,5850.81,344.54
D,TRADING,REGIONSUM,4,"2017/06/23 15:30:00",1,NSW1,31,8543.39,13528.38,0,2.91,8302.41,0,-240.98,0,,,92,,,,,,,,12,,,,,,,,12,,,,,,,,250.52,,,,,,,,159.46,,,,,,,,175.41,,,,,,"2017/06/23 15:25:03",8554.98,8559.67,,73.32,,,,63.43,,,,,,,,,,,,,,,,,,,164.51,8724.18,353.38
D,TRADING,REGIONSUM,4,"2017/06/23 15:30:00",1,QLD1,31,6114.71,10389,0,-17.01,6732.68,0,617.97,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 15:25:03",6128.91,6117.78,,16.68,,,,50.8,,,,,,,,,,,,,,,,,,,141.94,6259.72,0
D,TRADING,REGIONSUM,4,"2017/06/23 15:30:00",1,SA1,31,1461.29,3104.95,0,7.5,1482.22,0,20.93,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/23 15:25:03",1452.1,1461.23,,0,,,,0,,,,,,,,,,,,,,,,,,,47.07,1508.30,642.95
D,TRADING,REGIONSUM,4,"2017/06/23 15:30:00",1,TAS1,31,1176.89,2028.17,0,0.65,945.37,0,-231.52,0,,,6.1,,,,,,,,0,,,,,,,,0,,,,,,,,161.98,,,,,,,,123.46,,,,,,,,102.25,,,,,,"2017/06/23 15:25:03",1175.1,1176.89,,0,,,,10.99,,,,,,,,,,,,,,,,,,,162.5,1339.39,165.84
D,TRADING,REGIONSUM,4,"2017/06/23 15:30:00",1,VIC1,31,5635.13,8906.23,0,-0.61,5495.87,0,-139.26,0,,,80,,,,,,,,8.18,,,,,,,,8.18,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 15:25:03",5644.59,5642.97,,30,,,,33.33,,,,,,,,,,,,,,,,,,,210.32,5853.29,360.23
D,TRADING,REGIONSUM,4,"2017/06/23 16:00:00",1,NSW1,32,8777.68,13487.11,0,24.34,8629.25,0,-148.44,0,,,72,,,,,,,,10.33,,,,,,,,10.33,,,,,,,,256.2,,,,,,,,154.98,,,,,,,,163.65,,,,,,"2017/06/23 15:55:03",8756.9,8790.07,,52.48,,,,51.51,,,,,,,,,,,,,,,,,,,145.59,8935.66,312.11
D,TRADING,REGIONSUM,4,"2017/06/23 16:00:00",1,QLD1,32,6255.05,10399,0,-15.82,6758.88,0,503.83,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,78.76,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 15:55:03",6260.02,6254.62,,27.39,,,,52.11,,,,,,,,,,,,,,,,,,,142.7,6397.32,0
D,TRADING,REGIONSUM,4,"2017/06/23 16:00:00",1,SA1,32,1488.97,3003.43,0,3.55,1461.12,0,-27.85,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,19.31,,,,,,,,12.64,,,,,,"2017/06/23 15:55:03",1480.22,1488.97,,0,,,,0,,,,,,,,,,,,,,,,,,,54.27,1543.24,542.43
D,TRADING,REGIONSUM,4,"2017/06/23 16:00:00",1,TAS1,32,1186.06,2152.94,0,2.09,986.91,0,-199.15,0,,,19.36,,,,,,,,0,,,,,,,,0,,,,,,,,135.59,,,,,,,,121.17,,,,,,,,99.03,,,,,,"2017/06/23 15:55:03",1187.81,1186.06,,10.13,,,,10,,,,,,,,,,,,,,,,,,,166.21,1352.27,165.94
D,TRADING,REGIONSUM,4,"2017/06/23 16:00:00",1,VIC1,32,5791.63,8904.22,0,4.51,5682.2,0,-109.44,0,,,84.17,,,,,,,,0.81,,,,,,,,0.81,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/23 15:55:03",5786.78,5798.62,,30,,,,30,,,,,,,,,,,,,,,,,,,216.83,6015.45,348.22
D,TRADING,REGIONSUM,4,"2017/06/23 16:30:00",1,NSW1,33,9085.28,13472.39,0,42.73,9014.79,0,-70.49,0,,,71.88,,,,,,,,1.7,,,,,,,,1.7,,,,,,,,256.02,,,,,,,,147.02,,,,,,,,161.09,,,,,,"2017/06/23 16:25:04",9043.97,9092.38,,54.83,,,,43.99,,,,,,,,,,,,,,,,,,,155.42,9247.80,299.39
D,TRADING,REGIONSUM,4,"2017/06/23 16:30:00",1,QLD1,33,6421.18,10399,0,-12.94,6780.46,0,359.28,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,95.59,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/23 16:25:04",6420.91,6418.27,,27.93,,,,57.68,,,,,,,,,,,,,,,,,,,147.18,6565.45,0
D,TRADING,REGIONSUM,4,"2017/06/23 16:30:00",1,SA1,33,1545.08,2916.32,0,10.69,1395.01,0,-150.07,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34.68,,,,,,,,22.61,,,,,,"2017/06/23 16:25:04",1529,1546.13,,0,,,,0,,,,,,,,,,,,,,,,,,,48.42,1594.55,454.32
